rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
117,119,0.14257638,0.017436925,0.032219242,-0.011536747
118,120,0.12733378,0.0,0.03775511,-0.015242606
119,121,0.1409059,0.013991558,0.021233533,0.013572127
120,122,0.13246557,0.014354765,0.04082176,-0.008440331
121,123,0.1409059,0.0,0.04082176,0.008440331
122,124,0.13246557,0.0,0.04082176,-0.008440331
123,125,0.14671627,0.01677045,0.019965595,0.014250696
124,126,0.14387272,0.0,0.030947896,-0.002843544
125,127,0.14387272,0.0,0.0,0.0
126,128,0.15411313,0.0,0.014875765,0.010240406
127,129,0.14257638,0.0,0.032219242,-0.011536747
128,130,0.12733378,0.0,0.03775511,-0.015242606
129,131,0.1409059,0.0,0.021233533,0.013572127
130,132,0.13246557,0.0,0.04082176,-0.008440331
131,133,0.1409059,0.0,0.04082176,0.008440331
132,134,0.13246557,0.0,0.04082176,-0.008440331
133,135,0.14671627,0.0,0.019965595,0.014250696
134,136,0.14252391,0.0,0.03404956,-0.0041923523
135,137,0.15323383,0.005637137,0.017717354,0.010709912
136,138,0.14808531,0.0096654715,0.033775344,-0.005148515
137,139,0.15323383,0.0,0.033775344,0.005148515
138,140,0.14808531,0.0,0.033775344,-0.005148515
139,141,0.15917948,0.016224159,0.016224159,0.011094168
140,142,0.14189386,0.021670325,0.05434765,-0.017285615
141,143,0.12989381,0.0,0.038418468,-0.012000054
142,144,0.14344576,0.018233754,0.018233754,0.01355195
143,145,0.14344576,0.0,0.0,0.0
144,146,0.101091266,0.0,0.10751575,-0.042354494
145,147,0.121425085,0.024767857,0.036345586,0.02033382
146,148,0.04810519,0.022336133,0.11838102,-0.0733199
147,149,0.04810519,0.0,0.0,0.0
148,150,0.09718473,0.017907681,0.09107961,0.04907954
149,151,0.100930505,0.02896912,0.059479807,0.003745772
150,152,0.121425085,0.0,0.049231987,0.02049458
151,153,0.04810519,0.0,0.11838102,-0.0733199
152,154,0.04810519,0.0,0.0,0.0
153,155,0.09718473,0.0,0.09107961,0.04907954
154,156,0.100930505,0.0,0.059479807,0.003745772
155,157,0.10029466,0.02003214,0.05334351,-0.00063584745
156,158,0.10029466,0.0,0.0,0.0
157,159,0.113631666,0.014534453,0.029350592,0.013337009
158,160,0.114690274,0.019941606,0.05129309,0.0010586083
159,161,0.09315918,0.0,0.063659646,-0.021531098
160,162,0.11490339,0.018258872,0.036007483,0.021744214
161,163,0.08665589,0.019805798,0.060524393,-0.028247498
162,164,0.11490339,0.0,0.060524393,0.028247498
163,165,0.08665589,0.0,0.060524393,-0.028247498
164,166,0.106027626,0.019147433,0.047839478,0.019371733
165,167,0.13549247,0.020088518,0.068595365,0.029464848
166,168,0.117480904,0.0,0.033085402,-0.01801157
167,169,0.117480904,0.0,0.0,0.0
168,170,0.13309442,0.0,0.02208932,0.015613511
