rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
11,13,0.12922339,0.048736975,0.07104042,0.027313769
12,14,0.18945037,0.08577285,0.12956403,0.060226977
13,15,0.19516319,0.10842827,0.15430014,0.005712822
14,16,0.16824777,0.03373632,0.19077091,-0.026915416
15,17,0.18510298,0.047030374,0.07149131,0.01685521
16,18,0.11479994,0.055525012,0.15625027,-0.070303045
17,19,0.21387635,0.059874523,0.1362678,0.09907641
18,20,0.15194343,0.038365006,0.0845387,-0.06193292
19,21,0.2276327,0.07691713,0.13235249,0.07568927
20,22,0.19559038,0.041366834,0.073309794,-0.032042325
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.15002607,1000000000,0.15002607,0
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.115573555,1000000000,0.115573555,0
1,3,0.065787025,0.08958651,0.08958651,-0.04978653
2,4,0.084444426,0.06699455,0.10013012,0.018657401
3,5,0.10533729,0.13389426,0.13389426,0.020892866
4,6,0.07073338,0.08625181,0.13014342,-0.03460391
5,7,0.06355802,0.034654096,0.073183514,-0.0071753636
6,8,0.0956264,0.04163148,0.08705996,0.03206838
7,9,0.14199814,0.07935876,0.07935876,0.046371743
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.13336211,1000000000,0.13336211,0
1,3,0.11175496,0.08699521,0.08699521,-0.021607153
2,4,0.12007139,0.079531856,0.09036537,0.0083164275
3,5,0.1511492,0.06047321,0.06047321,0.03107781
4,6,0.04712382,0.092089914,0.13022208,-0.10402538
5,7,0.12118576,0.118079826,0.12952742,0.07406194
6,8,0.09894752,0.06504416,0.08742455,-0.02223824
7,9,0.1305231,0.045000713,0.09838622,0.031575583
8,10,0.11020706,0.043709617,0.08815736,-0.020316042
9,11,0.1439109,0.048931453,0.09553328,0.03370384
10,12,0.15104844,0.043872267,0.043872267,0.007137537
11,13,0.045485225,0.0633693,0.14255305,-0.10556321
12,14,0.12909122,0.13580544,0.13580544,0.08360599
13,15,0.13563733,0.04174718,0.04174718,0.00654611
14,16,0.051057987,0.0704635,0.125235,-0.08457934
15,17,0.12802471,0.027868047,0.11738603,0.076966725
16,18,0.08642586,0.04961423,0.081938535,-0.04159885
17,19,0.09967408,0.028068898,0.04321839,0.01324822
18,20,0.15849714,0.113846794,0.13473278,0.058823057
19,23,0.07670709,0.05344189,0.179918,-0.08179005
20,24,0.09881673,0.093868606,0.12475029,0.022109643
21,25,0.098534085,0.03483751,0.08634548,-0.00028264523
22,26,0.12876031,0.056208104,0.069695786,0.030226223
23,27,0.08351737,0.038849685,0.08167902,-0.045242935
24,28,0.10073294,0.01653069,0.037506197,0.017215565
25,29,0.17940253,0.12001715,0.14032215,0.07866959
26,30,0.16389509,0.0092540085,0.18411411,-0.015507445
27,33,0.1664622,0.079399504,0.19804043,0.0025671124
28,34,0.18000834,0.049162798,0.049162798,0.013546139
29,35,0.08705128,0.013565547,0.13346894,-0.09295706
30,36,0.10358187,0.013252517,0.03806163,0.016530588
31,37,0.21700415,0.0814343,0.15685253,0.11342228
32,38,0.094563626,0.06062034,0.1492935,-0.122440524
33,39,0.091311395,0.038914267,0.08997476,-0.0032522306
34,40,0.12990068,0.06714329,0.072094195,0.038589284
35,41,0.14041881,0.04628648,0.15171494,0.010518134
36,42,0.05806483,0.01775489,0.12855484,-0.08235398
37,43,0.06325505,0.0074939136,0.0074939136,0.0051902197
38,44,0.2257793,0.054684076,0.23191306,0.16252425
39,45,0.07558861,0.021413472,0.234957,-0.15019068
40,46,0.2291587,0.0345474,0.2304757,0.15357009
41,47,0.23044841,0.0065958,0.0065958,0.0012897104
42,48,0.23403054,0.01692391,0.01692391,0.0035821348
43,49,0.20326869,0.062665865,0.095759645,-0.030761853
44,50,0.04741213,0.026947286,0.21103825,-0.15585656
45,51,0.17400369,0.07557212,0.1886811,0.12659156
46,54,0.09274419,0.059760764,0.14222388,-0.081259504
47,55,0.049308248,0.04789811,0.08560086,-0.04343594
48,56,0.092402615,0.05230083,0.06413428,0.043094367
49,57,0.19798042,0.08280008,0.14089544,0.105577804
50,58,0.05021879,0.045124553,0.2224284,-0.14776163
51,59,0.099305354,0.055328116,0.09312802,0.049086563
52,60,0.10601006,0.025951007,0.09462493,0.006704703
53,61,0.20674548,0.07108864,0.17083621,0.10073542
54,62,0.20390254,0.05059185,0.069151625,-0.002842933
55,63,0.110521875,0.027219815,0.19859312,-0.09338067
56,64,0.11627623,0.022401819,0.09355398,0.0057543516
57,65,0.11564619,0.035902742,0.103553556,-0.000630036
58,66,0.11125518,0.013881181,0.10265003,-0.0043910146
59,67,0.13471806,0.050497234,0.064175,0.023462884
60,68,0.21637131,0.036996525,0.15760505,0.08165325
61,69,0.13785943,0.011521254,0.15374182,-0.07851188
62,70,0.13752197,0.006340465,0.006340465,-0.0003374666
63,71,0.20725562,0.035949662,0.16722277,0.06973365
64,72,0.086221464,0.051937275,0.16340262,-0.12103415
65,73,0.15087903,0.042973477,0.093205795,0.06465756
66,74,0.16068071,0.027100665,0.027100665,0.009801686
67,75,0.11870826,0.060835328,0.103823915,-0.04197245
68,76,0.17051773,0.07892932,0.096780725,0.051809467
69,77,0.081221096,0.05410406,0.14877866,-0.08929663
70,78,0.16407202,0.037217528,0.1673238,0.082850926
71,79,0.18518795,0.029750565,0.041161343,0.021115929
72,80,0.17619151,0.06310986,0.07579015,-0.008996442
73,81,0.19499363,0.03890417,0.03890417,0.018802121
74,82,0.18861501,0.016711816,0.06489217,-0.006378621
75,83,0.19811907,0.016339745,0.062492773,0.009504065
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.12262203,1000000000,0.12262203,0
1,3,0.21647505,0.25217828,0.25217828,0.09385303
2,4,0.23606426,0.13285843,0.13285843,0.0195892
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.04563926,1000000000,0.04563926,0
1,3,0.022739546,0.024723707,0.024723707,-0.022899715
2,4,0.10100151,0.108647585,0.108647585,0.078261964
3,5,0.12506421,0.09946199,0.09946199,0.0240627
4,6,0.11316164,0.033091195,0.087368056,-0.011902571
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.061300606,1000000000,0.061300606,0
1,3,0.026146939,0.07027811,0.07027811,-0.035153665
2,4,0.15971634,0.15449853,0.16188903,0.1335694
3,5,0.16051352,0.024810644,0.024810644,0.0007971823
4,6,0.12790745,0.10265333,0.19330083,-0.032606065
5,7,0.03598002,0.04414133,0.12889917,-0.09192744
6,8,0.114250265,0.039332997,0.10863595,0.07827024
7,9,0.114250265,0.0,0.0,0.0
8,10,0.19074418,0.12040241,0.12204992,0.07649391
9,11,0.14822634,0.08983713,0.092153125,-0.04251784
10,12,0.16180807,0.05127436,0.05127436,0.013581738
11,13,0.10443339,0.0901085,0.13050097,-0.057374686
12,14,0.12680535,0.081206456,0.08383071,0.022371963
13,15,0.12303468,0.013986494,0.013986494,-0.0037706718
14,16,0.15196216,0.037380982,0.037380982,0.028927483
15,17,0.09871288,0.02887185,0.11549196,-0.053249285
16,18,0.1463516,0.06154732,0.10740662,0.04763873
17,19,0.11848015,0.06818808,0.11957311,-0.027871452
18,20,0.16846171,0.08333947,0.089226656,0.049981557
19,21,0.11129829,0.03176096,0.11211913,-0.057163417
20,22,0.10967491,0.04167869,0.06900401,-0.0016233847
21,23,0.1187805,0.06741381,0.09564208,0.009105593
22,24,0.15877372,0.046974182,0.10527543,0.03999322
23,25,0.17826387,0.046371855,0.046371855,0.019490153
24,26,0.10497403,0.04121405,0.115385205,-0.07328984
25,27,0.18417063,0.10283305,0.12827493,0.0791966
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.056677684,1000000000,0.056677684,0
1,3,0.0914963,0.09231421,0.09231421,0.03481862
2,4,0.07440642,0.074745156,0.12545224,-0.017089881
3,5,0.024843914,0.04844546,0.06642267,-0.049562506
4,6,0.14535736,0.114570774,0.13627754,0.12051344
5,7,0.1400157,0.021418767,0.021418767,-0.005341649
6,8,0.084715836,0.03350866,0.10278241,-0.05529987
7,9,0.17944533,0.06341125,0.14414099,0.09472949
8,10,0.087171964,0.021987917,0.15062542,-0.09227336
9,11,0.16668817,0.041603707,0.12900642,0.07951621
10,12,0.16372494,0.020928383,0.020928383,-0.00296323
11,13,0.14535736,0.0,0.040890276,-0.018367589
12,14,0.17494714,0.020509997,0.046153747,0.029589787
13,15,0.16727029,0.0135903945,0.025039257,-0.0076768547
14,16,0.17081869,0.01795496,0.021424789,0.0035483986
15,17,0.17747712,0.017398817,0.018775426,0.006658435
16,18,0.1239822,0.052504987,0.15266295,-0.053494923
17,19,0.032020483,0.013223844,0.13012783,-0.09196171
18,20,0.10443562,0.038283058,0.1049899,0.07241514
19,21,0.10443562,0.0,0.0,0.0
20,22,0.18829265,0.1089746,0.12812363,0.08385703
21,23,0.13958773,0.07958162,0.09316928,-0.048704922
22,24,0.15292835,0.043689717,0.043689717,0.013340622
23,25,0.019123772,0.032083288,0.1538973,-0.13380457
24,26,0.047606815,0.045037687,0.045037687,0.028483042
25,27,0.07766221,0.07187214,0.08767079,0.030055393
26,28,0.10912709,0.08558506,0.08558506,0.031464882
27,29,0.09346575,0.046388652,0.094205864,-0.015661336
28,30,0.119657524,0.046492662,0.082028985,0.026191771
29,31,0.12574916,0.03667742,0.05679125,0.006091632
30,32,0.13466896,0.035204515,0.04507523,0.008919805
31,33,0.15049893,0.10825174,0.1477564,0.015829965
32,34,0.0380457,0.027035002,0.14118542,-0.11245322
33,35,0.044804815,0.009995559,0.009995559,0.0067591146
34,36,0.04222696,0.029922253,0.04218339,-0.0025778562
35,37,0.12042146,0.07994733,0.1225025,0.0781945
36,38,0.11579545,0.014827655,0.014827655,-0.0046260133
37,39,0.14865035,0.044905063,0.049678765,0.0328549
38,40,0.020554034,0.0071079074,0.14897747,-0.12809631
39,41,0.10342594,0.04810035,0.10413502,0.08287191
40,42,0.10792801,0.055926993,0.066547595,0.0045020655
41,43,0.11062235,0.025931085,0.0642712,0.0026943386
42,44,0.11455087,0.039749365,0.060167313,0.0039285272
43,45,0.14795816,0.06760706,0.06760706,0.033407286
44,46,0.10666113,0.027008308,0.08747993,-0.041297026
45,47,0.10929289,0.029365703,0.07094195,0.0026317537
46,48,0.16061904,0.041030053,0.13671082,0.05132615
47,49,0.1402718,0.027727606,0.039772164,-0.020347238
48,50,0.11187969,0.026720082,0.07609095,-0.028392106
49,51,0.15931022,0.015489225,0.09000461,0.04743053
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.027144905,1000000000,0.027144905,0
1,3,0.14367662,0.1450154,0.1450154,0.116531715
2,4,0.1452295,0.028659996,0.028659996,0.0015528798
3,5,0.06490918,0.075553656,0.16086206,-0.08032032
4,6,0.028530527,0.036916986,0.06898326,-0.036378656
5,7,0.059010785,0.028148599,0.057122376,0.030480258
6,8,0.059010785,0.0,0.0,0.0
7,9,0.09454875,0.05770278,0.05985741,0.035537962
8,10,0.06726504,0.05085077,0.06814408,-0.027283706
9,11,0.07921175,0.03324813,0.044035606,0.011946708
10,12,0.051474728,0.028499288,0.05638073,-0.027737021
11,13,0.08526054,0.07237528,0.09627312,0.033785813
12,14,0.022797452,0.017508233,0.08105566,-0.06246309
13,15,0.11217175,0.051381502,0.10488006,0.0893743
14,16,0.100856446,0.022369567,0.022369567,-0.011315301
15,17,0.05124719,0.0212152,0.08435217,-0.049609255
16,18,0.12404627,0.04255547,0.10701964,0.07279909
17,19,0.099112034,0.02348677,0.06797321,-0.02493424
18,20,0.123656124,0.037793577,0.05335004,0.02454409
19,21,0.116114534,0.02986898,0.02986898,-0.0075415894
20,22,0.11217175,0.0,0.040660918,-0.0039427876
21,23,0.12859264,0.018144267,0.036042262,0.016420893
22,24,0.12237807,0.025049692,0.025049692,-0.0062145665
23,25,0.12819628,0.014867446,0.028732339,0.0058182105
24,26,0.13303569,0.013420803,0.018923175,0.0048394054
25,27,0.10516,0.06574474,0.12949607,-0.027875692
26,28,0.067092925,0.05672449,0.07749548,-0.038067073
27,29,0.12053262,0.037955474,0.07692063,0.05343969
28,30,0.059031684,0.026254388,0.0960582,-0.061500933
29,31,0.037542224,0.0268925,0.052463736,-0.02148946
30,32,0.05788744,0.029760431,0.05528771,0.020345215
31,33,0.024219515,0.021247137,0.05421542,-0.033667922
32,34,0.014876238,0.018873818,0.018873818,-0.009343277
33,35,0.03581569,0.038185626,0.043030612,0.02093945
34,36,0.04179802,0.021962974,0.03448659,0.005982332
35,37,0.023732694,0.023614094,0.028238067,-0.018065328
36,38,0.034606088,0.0149401985,0.018181197,0.010873394
37,39,0.015445133,0.012836668,0.030138155,-0.019160956
38,40,0.06824586,0.050171297,0.06793174,0.052800726
39,41,0.05766148,0.029492188,0.04563588,-0.010584377
40,42,0.08664819,0.025018286,0.057848826,0.028986707
41,43,0.049529344,0.042291533,0.07988313,-0.037118845
42,44,0.10206895,0.0819959,0.096020766,0.05253961
43,45,0.07392798,0.0291807,0.06784864,-0.02814097
44,46,0.06565841,0.030054787,0.062196724,-0.008269571
45,47,0.08945453,0.031051977,0.047839656,0.023796119
46,48,0.0837711,0.020010436,0.09755666,-0.0056834295
47,49,0.07690351,0.01792039,0.01792039,-0.006867595
48,50,0.07474265,0.02134863,0.05979159,-0.0021608546
49,51,0.08926026,0.01585359,0.06431315,0.014517605
50,52,0.05423055,0.018767504,0.06795611,-0.03502971
51,53,0.053024173,0.022482054,0.022482054,-0.0012063757
52,54,0.07186614,0.027590834,0.029869052,0.018841967
53,55,0.06538967,0.031963974,0.055697937,-0.0064764693
54,56,0.06410822,0.0088390615,0.0088390615,-0.0012814477
55,57,0.08361118,0.02518918,0.02518918,0.01950296
56,58,0.057471447,0.01728569,0.065978415,-0.026139736
57,59,0.03762485,0.025962377,0.062341385,-0.019846596
58,60,0.0165065,0.0174985,0.034142382,-0.02111835
59,61,0.08259735,0.019859964,0.08080504,0.06609085
60,62,0.06341121,0.016702138,0.07805047,-0.01918614
61,63,0.07625494,0.023774851,0.030534377,0.012843728
62,64,0.06661019,0.022555659,0.033272885,-0.009644754
63,65,0.095104426,0.06996908,0.09940861,0.028494239
64,66,0.07563131,0.044820737,0.079960935,-0.019473113
65,67,0.11255851,0.06162552,0.08407106,0.036927193
66,68,0.098464645,0.052835383,0.079597086,-0.014093861
67,69,0.11600306,0.0462914,0.09570456,0.017538413
68,70,0.12783161,0.03172712,0.05448855,0.011828549
69,71,0.051492408,0.027844418,0.1018021,-0.0763392
70,72,0.06212788,0.024975318,0.057798106,0.010635473
71,73,0.06856612,0.052783754,0.06481455,0.0064382404
72,74,0.09041872,0.03950666,0.03950666,0.021852598
73,75,0.09836856,0.019734535,0.019734535,0.007949844
74,76,0.057355218,0.024500227,0.08922301,-0.041013345
75,77,0.07010375,0.018011056,0.055042684,0.012748532
76,78,0.06964579,0.02284789,0.054920472,-0.0004579574
77,79,0.1296124,0.0826532,0.12586156,0.05996661
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.016193511,1000000000,0.016193511,0
1,3,0.03017527,0.019013526,0.019013526,0.01398176
2,4,0.23460838,0.22333844,0.22333844,0.20443311
3,5,0.026360089,0.02912083,0.2330358,-0.20824829
4,6,0.17872061,0.1262074,0.16924794,0.15236051
5,7,0.024280557,0.018880768,0.16304849,-0.15444005
6,8,0.011330687,0.016629027,0.020359006,-0.01294987
7,9,0.041608207,0.026168317,0.034438416,0.03027752
8,10,0.012245824,0.0144536365,0.03591077,-0.029362384
9,11,0.043935493,0.023942968,0.036133453,0.03168967
10,12,0.22402753,0.103168346,0.22141334,0.18009204
11,13,0.030163638,0.015392,0.21361735,-0.1938639
12,14,0.033157796,0.010136362,0.011442638,0.0029941574
13,15,0.16188326,0.05187579,0.14888676,0.12872547
14,16,0.03037711,0.020619653,0.15048966,-0.13150616
15,17,0.013936398,0.009025012,0.022380145,-0.016440712
16,18,0.014755201,0.009572537,0.009572537,0.000818803
17,19,0.014532685,0.001877088,0.001877088,-0.00022251531
18,20,0.00794552,0.015347998,0.017130153,-0.0065871654
19,21,0.09744953,0.08980078,0.0976415,0.08950401
20,22,0.026159337,0.022185793,0.087081335,-0.071290195
21,23,0.098772146,0.009538031,0.087323815,0.07261281
22,24,0.09801698,0.0075987927,0.012344556,-0.0007551685
23,25,0.10056581,0.0104631195,0.0104631195,0.0025488362
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.04446635,1000000000,0.04446635,0
1,3,0.042534977,0.046888378,0.046888378,-0.001931373
2,4,0.0351662,0.034170885,0.03837887,-0.007368777
3,5,0.033792973,0.060294334,0.060294334,-0.0013732277
4,6,0.055872064,0.04324232,0.0599714,0.022079092
5,7,0.05601535,0.033338882,0.03554183,0.00014328584
6,8,0.0377903,0.017989982,0.03507323,-0.018225051
7,9,0.03644338,0.03449768,0.03449768,-0.0013469197
8,10,0.05570044,0.0269645,0.0269645,0.019257061
9,11,0.054589525,0.047456928,0.07185193,-0.0011109151
10,12,0.052586935,0.017021554,0.071318254,-0.0020025894
11,13,0.03995638,0.03264844,0.053704087,-0.012630556
12,14,0.0507116,0.04189877,0.07071271,0.010755219
13,15,0.041974217,0.027070776,0.053391136,-0.008737382
14,16,0.078829356,0.045472965,0.09000096,0.03685514
15,17,0.1042179,0.06760612,0.07674012,0.025388546
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.04404553,1000000000,0.04404553,0
1,3,0.052614275,0.06473927,0.06473927,0.008568745
2,4,0.021171954,0.04904986,0.051310148,-0.03144232
3,5,0.13636886,0.13581903,0.13581903,0.1151969
4,6,0.13836981,0.019844737,0.019844737,0.0020009577
5,7,0.09306657,0.09136936,0.1427124,-0.04530324
6,8,0.08465999,0.08616653,0.1264568,-0.0084065795
7,9,0.11333722,0.11582077,0.11807371,0.028677225
8,10,0.14476082,0.046732455,0.046732455,0.0314236
9,11,0.15343973,0.027736418,0.027736418,0.008678913
10,12,0.037972078,0.039916757,0.15407673,-0.11546765
11,13,0.11661796,0.095776506,0.111775525,0.078645885
12,14,0.06711202,0.067792654,0.12617761,-0.04950594
13,15,0.038403496,0.039250657,0.057178568,-0.028708525
14,16,0.07353211,0.057410315,0.07449761,0.035128616
15,17,0.202949,0.14059535,0.16256344,0.12941688
16,18,0.050885532,0.047921672,0.22050256,-0.15206347
17,19,0.02983125,0.026516061,0.05547749,-0.021054283
18,20,0.04374864,0.043301035,0.04736093,0.01391739
19,21,0.13918443,0.058486816,0.15291348,0.09543579
20,22,0.14241655,0.007945584,0.007945584,0.0032321215
21,23,0.12283806,0.03024265,0.05076737,-0.019578494
22,24,0.12956516,0.0148126045,0.0148126045,0.006727107
23,25,0.034402132,0.0432703,0.14986964,-0.09516303
24,26,0.04102814,0.023630766,0.023630766,0.006626006
25,27,0.10869987,0.05763212,0.11991853,0.06767173
26,28,0.14092678,0.08697738,0.08697738,0.032226905
27,29,0.14424565,0.011558086,0.011558086,0.003318876
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.07843114,1000000000,0.07843114,0
1,3,0.10486656,0.034384158,0.034384158,0.02643542
2,4,0.1293331,0.03316494,0.03316494,0.024466537
3,5,0.076775536,0.110581525,0.15123299,-0.052557558
4,6,0.049826883,0.04850667,0.04850667,-0.026948653
5,7,0.04797366,0.04843737,0.05912274,-0.0018532239
6,8,0.07843114,0.0,0.09095568,0.030457478
7,9,0.09040889,0.048922863,0.048922863,0.0119777545
8,10,0.08970869,0.04400103,0.054927986,-0.0007001981
9,11,0.105842434,0.04413758,0.047702655,0.01613374
10,12,0.23190248,0.2005146,0.2005146,0.12606004
11,13,0.1182926,0.07701817,0.17282107,-0.11360988
12,14,0.22098637,0.14875159,0.20597473,0.10269377
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.008517822,1000000000,0.008517822,0
1,3,0.015552947,0.012422546,0.012422546,0.007035125
2,4,0.007957838,0.011151971,0.017462995,-0.0075951098
3,5,0.040827878,0.037943173,0.04248511,0.03287004
4,6,0.066868685,0.05988519,0.05988519,0.026040807
5,7,0.017101442,0.014707271,0.070105,-0.04976724
6,8,0.06785846,0.06846853,0.06992103,0.050757013
7,9,0.026383743,0.016451273,0.07337725,-0.041474715
8,10,0.04446704,0.040751196,0.057907335,0.018083297
9,11,0.08581239,0.08564295,0.09745028,0.04134535
10,12,0.09619587,0.04543824,0.04543824,0.010383479
11,13,0.013643568,0.012169885,0.09663548,-0.0825523
12,14,0.034916785,0.019770944,0.026878076,0.021273216
13,15,0.105629586,0.09515852,0.107029624,0.070712805
14,16,0.00925874,0.011500112,0.10574876,-0.096370846
15,17,0.017261192,0.009052341,0.01845805,0.008002453
16,18,0.07469277,0.066075705,0.07734753,0.05743158
17,19,0.12687005,0.044448446,0.1098724,0.05217728
18,20,0.08976573,0.03710066,0.16239391,-0.037104324
19,21,0.06940211,0.018158926,0.028058046,-0.020363614
20,22,0.070819475,0.04321439,0.100636795,0.0014173612
21,23,0.061223686,0.012054097,0.090267345,-0.009595789
22,24,0.049789783,0.021462569,0.07817887,-0.011433903
23,25,0.025961494,0.0126677295,0.029481845,-0.023828289
24,26,0.021385618,0.007440118,0.007850121,-0.0045758765
25,27,0.015070819,0.014671466,0.03419158,-0.0063147983
26,28,0.13884334,0.06186195,0.13943897,0.123772524
27,29,0.08247038,0.03588836,0.11560387,-0.056372963
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.010316973,1000000000,0.010316973,0
1,3,0.018687729,0.014368643,0.014368643,0.008370756
2,4,0.02728879,0.014908561,0.014908561,0.008601062
3,5,0.02446694,0.027932469,0.037650745,-0.0028218515
4,6,0.030373551,0.018527433,0.018527433,0.0059066117
5,7,0.033869945,0.031304497,0.04588079,0.0034963936
6,8,0.07073821,0.062144864,0.062144864,0.036868267
7,9,0.041078676,0.032534294,0.034352392,-0.029659536
8,10,0.077630796,0.021828469,0.043153167,0.03655212
9,11,0.049832936,0.02226095,0.03430976,-0.02779786
10,12,0.013615908,0.022107974,0.051496483,-0.036217026
11,13,0.038566604,0.015475981,0.04325826,0.024950696
12,14,0.043517202,0.03030452,0.043414686,0.004950598
13,15,0.014220343,0.01571724,0.0449614,-0.02929686
14,16,0.08100279,0.01775361,0.07145208,0.066782445
15,17,0.029770745,0.0147843035,0.075677365,-0.05123204
16,18,0.087856025,0.016483305,0.076219544,0.058085278
17,19,0.008632002,0.014312997,0.08322165,-0.07922402
18,20,0.018086778,0.0065467274,0.021528982,0.009454776
19,21,0.0910829,0.09146249,0.09284521,0.072996125
20,22,0.09270746,0.017725907,0.017725907,0.0016245618
