rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
76,78,0.10461235,0.0036677439,0.03453312,0.026503518
77,79,0.0718637,0.0044981656,0.041047774,-0.032748647
78,80,0.102241606,0.0028691418,0.03906209,0.030377902
79,81,0.10223072,0.0011735259,0.0011735259,-1.0885298e-05
80,82,0.07825721,0.003819981,0.03347925,-0.02397351
81,83,0.07619342,0.0038369503,0.00813783,-0.0020637885
82,84,0.10351176,0.0029498169,0.035069473,0.027318336
83,85,0.06981701,0.004431926,0.042163286,-0.03369475
84,86,0.101106495,0.003415332,0.039966077,0.031289488
85,87,0.10104009,0.0011313949,0.0011313949,-6.6407025e-05
86,88,0.08774796,0.011154289,0.030539352,-0.013292126
87,89,0.108307205,0.0048804567,0.03024386,0.020559244
88,90,0.10840946,0.0011844682,0.0011844682,0.00010225177
89,91,0.10292259,0.003186944,0.015087616,-0.0054868683
90,92,0.08110978,0.0068406994,0.030754099,-0.021812811
91,93,0.0756007,0.008715065,0.015140758,-0.0055090785
92,94,0.07371881,0.006129442,0.0081132995,-0.00188189
93,95,0.10415001,0.0030381202,0.03769072,0.030431204
94,96,0.08611011,0.007534305,0.02679322,-0.018039905
95,97,0.08447097,0.0062092547,0.0080246115,-0.0016391352
96,98,0.107167326,0.0033529573,0.028874746,0.022696353
97,99,0.079251125,0.0057740044,0.0343298,-0.0279162
98,100,0.10563254,0.0021875463,0.032724388,0.026381418
99,101,0.10559402,0.0005786098,0.0005786098,-3.8526952e-05
100,102,0.08531867,0.0010314862,0.028743811,-0.020275347
101,103,0.08364822,0.0010637866,0.008029312,-0.00167045
102,104,0.10666142,0.00091160194,0.029247018,0.023013197
103,105,0.078358,0.0011541637,0.034885995,-0.028303415
104,106,0.10505145,0.00092916,0.033171944,0.026693448
105,107,0.10502092,0.00054387597,0.00054387597,-3.053248e-05
106,108,0.088937856,0.0061814184,0.024255669,-0.016083062
107,109,0.10798253,0.0017196161,0.026066402,0.019044675
108,110,0.1079551,0.0006111046,0.0006111046,-2.7433038e-05
109,111,0.10616619,0.0018027315,0.002873989,-0.0017889068
110,112,0.084231585,0.003987548,0.031531706,-0.021934606
111,113,0.082545795,0.0039941934,0.008029797,-0.0016857907
