rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.0,1000000000,1,0
1,3,0.04257735,0.04257735,0.04257735,0.04257735
2,4,0.04257735,0.0,0.0,0.0
3,5,0.0,0.0,0.04257735,-0.04257735
4,6,0.056652587,0.056652587,0.056652587,0.056652587
5,7,0.1087418,0.074042544,0.074042544,0.05208921
6,8,0.056652587,0.0,0.074042544,-0.05208921
7,9,0.1087418,0.0,0.074042544,0.05208921
8,10,0.1893691,0.14979094,0.14979094,0.0806273
9,11,0.1893691,0.0,0.0,0.0
10,12,0.0,0.0,0.1893691,-0.1893691
11,13,0.16095297,0.13842246,0.16095297,0.16095297
12,14,0.16095297,0.0,0.0,0.0
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.1530087,1000000000,0.1530087,0
1,3,0.16921592,0.04257735,0.04257735,0.016207218
2,4,0.16921592,0.0,0.0,0.0
3,5,0.1530087,0.0,0.04257735,-0.016207218
4,6,0.12563138,0.056652587,0.056652587,-0.027377322
5,7,0.0957145,0.074042544,0.074042544,-0.029916875
6,8,0.12563138,0.0,0.074042544,0.029916875
7,9,0.0957145,0.0,0.074042544,-0.029916875
8,10,0.17951195,0.14979094,0.14979094,0.08379745
9,11,0.17951195,0.0,0.0,0.0
10,12,0.1530087,0.0,0.1893691,-0.02650325
11,13,0.16801803,0.13842246,0.16095297,0.015009329
12,14,0.16801803,0.0,0.0,0.0
13,15,0.0,0.0957145,0.16801803,-0.16801803
14,16,0.0,0.0,0.0,0.0
15,17,0.0,0.0,0.0,0.0
16,18,0.0,0.0,0.0,0.0
17,19,0.10914084,0.10914084,0.10914084,0.10914084
18,20,0.10914085,2.018208e-08,2.018208e-08,7.450581e-09
19,21,0.10914084,0.0,2.018208e-08,-7.450581e-09
20,22,0.10914085,0.0,2.018208e-08,7.450581e-09
21,23,0.14062047,0.041042246,0.041042246,0.03147962
22,24,0.14062047,0.0,0.0,0.0
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.0,1000000000,1,0
1,3,0.04257735,0.04257735,0.04257735,0.04257735
2,4,0.04257735,0.0,0.0,0.0
3,5,0.0,0.0,0.04257735,-0.04257735
4,6,0.056652587,0.056652587,0.056652587,0.056652587
5,7,0.1087418,0.074042544,0.074042544,0.05208921
6,8,0.056652587,0.0,0.074042544,-0.05208921
7,9,0.1087418,0.0,0.074042544,0.05208921
8,10,0.1893691,0.14979094,0.14979094,0.0806273
9,11,0.1893691,0.0,0.0,0.0
10,12,0.0,0.0,0.1893691,-0.1893691
11,13,0.16095297,0.13842246,0.16095297,0.16095297
12,14,0.16095297,0.0,0.0,0.0
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.0,1000000000,1,0
1,3,0.0,0.0,0.0,0.0
2,4,0.0,0.0,0.0,0.0
3,5,0.0,0.0,0.0,0.0
4,6,0.10914084,0.10914084,0.10914084,0.10914084
5,7,0.10914085,2.018208e-08,2.018208e-08,7.450581e-09
6,8,0.10914084,0.0,2.018208e-08,-7.450581e-09
7,9,0.10914085,0.0,2.018208e-08,7.450581e-09
8,10,0.14062047,0.041042246,0.041042246,0.03147962
9,11,0.14062047,0.0,0.0,0.0
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.0,1000000000,1,0
1,3,0.0,0.0,0.0,0.0
2,4,0.0,0.0,0.0,0.0
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.06324848,1000000000,0.06324848,0
1,3,0.07578547,0.02798603,0.02798603,0.012536995
2,4,0.09191694,0.037924055,0.037924055,0.016131468
3,5,0.1110339,0.025840227,0.025840227,0.01911696
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.025597673,1000000000,0.025597673,0
1,3,0.07932687,0.08115569,0.08115569,0.053729195
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.09894517,1000000000,0.09894517,0
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.0756147,1000000000,0.0756147,0
1,3,0.094216935,0.07965034,0.07965034,0.018602237
2,4,0.17841694,0.10753939,0.14368619,0.0842
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.014311647,1000000000,0.014311647,0
1,3,0.07081647,0.070477426,0.070477426,0.056504823
2,4,0.06017374,0.060262565,0.060262565,-0.010642733
3,5,0.055774424,0.030764695,0.030764695,-0.0043993145
4,6,0.061142627,0.005148035,0.033233527,0.005368203
5,7,0.056564122,0.010532471,0.03136175,-0.0045785047
6,8,0.09512055,0.0432802,0.069620416,0.038556427
7,9,0.09490808,0.0016273266,0.0016273266,-0.0002124682
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.01860453,1000000000,0.01860453,0
1,3,0.06850588,0.0705936,0.0705936,0.04990135
2,4,0.0442422,0.05186382,0.0561903,-0.024263684
3,5,0.06939799,0.011553223,0.058892526,0.025155794
4,6,0.04479391,0.011104648,0.05719483,-0.024604082
5,7,0.07764503,0.019956335,0.057497457,0.032851122
6,8,0.077430986,0.0035610811,0.0035610811,-0.00021404773
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.024377445,1000000000,0.024377445,0
1,3,0.08116642,0.08140057,0.08140057,0.056788974
2,4,0.083252236,0.011518885,0.011518885,0.0020858198
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.04020293,1000000000,0.04020293,0
1,3,0.013869477,0.044995043,0.044995043,-0.026333453
2,4,0.054017503,0.037088864,0.057655495,0.040148027
3,5,0.067101546,0.061690405,0.061690405,0.013084043
4,6,0.09793148,0.059805773,0.059805773,0.030829936
5,7,0.10962022,0.027997227,0.027997227,0.011688739
6,8,0.07017579,0.069325835,0.11267551,-0.03944443
7,9,0.05693622,0.052106827,0.052106827,-0.01323957
8,10,0.06798048,0.007874284,0.053653475,0.011044264
9,11,0.055260364,0.0068996395,0.052703448,-0.012720119
10,12,0.0852718,0.017245859,0.06019447,0.030011434
11,13,0.08474475,0.005804287,0.005804287,-0.0005270466
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.021214325,1000000000,0.021214325,0
1,3,0.014208244,0.020457782,0.020457782,-0.007006081
2,4,0.046416502,0.041094836,0.041631546,0.032208256
3,5,0.040722564,0.03242631,0.042558074,-0.0056939386
4,6,0.055577993,0.024296504,0.024296504,0.0148554295
5,7,0.048554845,0.008633245,0.05120284,-0.0070231482
6,8,0.049984064,0.010819656,0.010819656,0.0014292188
7,9,0.07125056,0.019104017,0.059079643,0.021266494
8,10,0.06555037,0.024966158,0.04370511,-0.005700186
9,11,0.022138039,0.009580161,0.053517327,-0.043412335
10,12,0.061890997,0.04633465,0.04815583,0.03975296
11,13,0.044845983,0.03263398,0.048960548,-0.017045014
12,14,0.059356317,0.035427235,0.048817344,0.014510334
13,15,0.052249923,0.0186273,0.044738386,-0.0071063936
14,16,0.08581874,0.039735403,0.046212647,0.033568814
15,17,0.09462806,0.040567107,0.040567107,0.008809321
16,18,0.09080152,0.033187676,0.035351563,-0.0038265362
17,19,0.0701642,0.02385596,0.06874202,-0.020637318
18,20,0.057530858,0.026823279,0.034873713,-0.012633346
19,21,0.07559093,0.025641384,0.044796538,0.018060073
20,22,0.09788279,0.013574157,0.049242817,0.022291861
21,23,0.09046164,0.018058853,0.033161025,-0.007421151
22,24,0.108080976,0.021165475,0.039808813,0.017619334
23,25,0.081751734,0.021745063,0.061259344,-0.026329242
24,26,0.10427044,0.010742876,0.04771101,0.02251871
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.054150585,1000000000,0.054150585,0
1,3,0.044528026,0.053149335,0.053149335,-0.009622559
2,4,0.049193054,0.012321461,0.012321461,0.0046650283
3,5,0.043089144,0.030972669,0.05333538,-0.0061039105
4,6,0.05089747,0.012108959,0.050357074,0.0078083277
5,7,0.05957556,0.033716153,0.034953445,0.00867809
6,8,0.062885076,0.011840055,0.011840055,0.0033095144
7,9,0.064773105,0.009626295,0.01012761,0.0018880293
8,10,0.026929077,0.031494834,0.04987727,-0.03784403
9,11,0.16548161,0.15683222,0.15967397,0.13855253
10,12,0.03871129,0.025890086,0.15723176,-0.12677032
11,13,0.13548122,0.07351776,0.12750988,0.09676993
12,14,0.053352688,0.022080244,0.122130066,-0.08212854
13,15,0.16622086,0.022728652,0.15103774,0.112868175
14,16,0.13708949,0.021915806,0.072371714,-0.029131368
15,17,0.11672253,0.094205104,0.097312205,-0.02036696
16,18,0.11239152,0.022701979,0.022701979,-0.004331015
17,19,0.13399032,0.03351719,0.039558914,0.021598801
18,20,0.031773068,0.014962386,0.1260522,-0.10221725
19,21,0.040654108,0.01830065,0.027825428,0.00888104
20,22,0.06502908,0.017973918,0.041545246,0.02437497
21,23,0.10585352,0.014402439,0.09933569,0.040824443
22,24,0.11373896,0.020633062,0.03128405,0.007885441
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.018679399,1000000000,0.018679399,0
1,3,0.021589179,0.019112123,0.019112123,0.0029097795
2,4,0.08904319,0.086627305,0.086627305,0.06745401
3,5,0.08817927,0.046253152,0.046253152,-0.0008639246
