rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.09420572,1000000000,0.09420572,0
1,3,0.09420572,0.0,0.0,0.0
2,4,0.13731053,0.05184405,0.05184405,0.043104813
3,5,0.14239444,0.053978603,0.053978603,0.0050839037
4,6,0.17922752,0.09547279,0.09547279,0.036833078
5,7,0.20278814,0.21828228,0.2357922,0.023560628
6,8,0.18528199,0.07324387,0.24163334,-0.017506152
